post_id,comment_id,reply_id,duplicate_post,duplicate_comment,duplicate_reply
2817947935309856455,18035679478342289,,False,False,False
2817947935309856455,17914604240511583,,False,True,False
2817947935309856455,17891058527621889,,False,True,False
2817947935309856455,17957583838670526,,False,True,False
2817947935309856455,18289100245013925,,False,True,False
2817947935309856455,18035679478342289,,False,True,False
2817235617332825862,18295118320040625,,False,False,False
2817235617332825862,17951797498794248,,False,False,False
2817235617332825862,18295118320040625,,False,True,False
2817235617332825862,17951797498794248,,False,True,False
2816966457251860980,,,False,False,False
2816942683181820177,17967538816538384,,False,False,False
2816942683181820177,17951623012793740,,False,False,False
2816942683181820177,17967538816538384,,False,True,False
2816942683181820177,17951623012793740,,False,True,False
2816250278292026349,17880632429648680,,False,False,False
2816250278292026349,17880632429648680,,False,True,False
2816209846350776956,,,False,False,False
2815721030208770513,17962996567623826,,False,False,False
2815721030208770513,17902390592540619,,False,False,False
2815721030208770513,17940851470955998,,False,False,False
2815721030208770513,17962996567623826,,False,True,False
2815721030208770513,17902390592540619,,False,True,False
2815721030208770513,17940851470955998,,False,True,False
2815616061224948198,17886958049573513,,False,False,False
2815616061224948198,17907902597395628,,False,False,False
2815616061224948198,17886958049573513,,False,True,False
2815616061224948198,17907902597395628,,False,True,False
2815440099694758644,,,False,False,False
2814886420411460526,18224607991190323,,False,False,False
2814886420411460526,18224607991190323,,False,True,False
2814190238416570187,17997634540434291,,False,False,False
2814190238416570187,17994299284446017,,False,False,False
2814190238416570187,17853308441741537,,False,False,False
2814190238416570187,17908462898382904,,False,False,False
2814190238416570187,17978685514472932,,False,False,False
2814190238416570187,17926291598323971,,False,False,False
2814190238416570187,17951489845768820,,False,False,False
2814190238416570187,18009561748399622,,False,False,False
2814190238416570187,17887204682628318,,False,False,False
2814190238416570187,17986753663474974,,False,False,False
2814190238416570187,18044433148323275,,False,False,False
2814190238416570187,18265696582074794,,False,False,False
2814190238416570187,17947122880754896,,False,False,False
2814190238416570187,18040214137332112,,False,False,False
2814190238416570187,17945333956791140,,False,False,False
2814190238416570187,18173629912207144,,False,False,False
2814190238416570187,18288589201023868,,False,False,False
2814190238416570187,17917466657461422,,False,False,False
2814190238416570187,17899269206580239,,False,False,False
2814190238416570187,17955325963735436,,False,False,False
2814190238416570187,17951558521808821,,False,False,False
2814190238416570187,18291938341047241,,False,False,False
2814190238416570187,17923455836155415,,False,False,False
2814190238416570187,17906478038424065,,False,False,False
2814190238416570187,17997634540434291,,False,True,False
2814190238416570187,17994299284446017,,False,True,False
2814190238416570187,17853308441741537,,False,True,False
2814190238416570187,17908462898382904,,False,True,False
2814190238416570187,17978685514472932,,False,True,False
2814190238416570187,17926291598323971,,False,True,False
2814190238416570187,17951489845768820,,False,True,False
2814190238416570187,18009561748399622,,False,True,False
2814190238416570187,17887204682628318,,False,True,False
2814190238416570187,17986753663474974,,False,True,False
2814190238416570187,18044433148323275,,False,True,False
2814190238416570187,18265696582074794,,False,True,False
2814190238416570187,17947122880754896,,False,True,False
2814190238416570187,18040214137332112,,False,True,False
2814190238416570187,17945333956791140,,False,True,False
2814190238416570187,18173629912207144,,False,True,False
2814190238416570187,18288589201023868,,False,True,False
2814190238416570187,17917466657461422,,False,True,False
2814190238416570187,17899269206580239,,False,True,False
2814190238416570187,17955325963735436,,False,True,False
2814190238416570187,17951558521808821,,False,True,False
2814190238416570187,18291938341047241,,False,True,False
2814190238416570187,17923455836155415,,False,True,False
2814190238416570187,17906478038424065,,False,True,False
2814075742884731799,17943342277830917,,False,False,False
2814075742884731799,17943342277830917,,False,True,False
2813565321421567970,,,False,False,False
2813300829207080326,,,False,False,False
2812758642660513646,,,False,False,False
2812054417349718342,18291690445040957,17943433681902381,False,False,False
2812054417349718342,18291690445040957,17940173872970468,False,False,False
2812054417349718342,18291690445040957,18196787689080625,False,False,False
2812054417349718342,18291690445040957,17936722646076732,False,False,False
2812054417349718342,18035334988341153,17937006125020828,False,False,False
2812054417349718342,17918121389371962,,False,False,False
2812054417349718342,17950262683799862,,False,False,False
2812054417349718342,17919625970365757,,False,False,False
2812054417349718342,17908316639383411,,False,False,False
2812054417349718342,17931309815147005,,False,False,False
2812054417349718342,17862750401674292,,False,False,False
2812054417349718342,17896267160605284,,False,False,False
2812054417349718342,17953100629741677,,False,False,False
2812054417349718342,17968804645568727,17849001359749998,False,False,False
2812054417349718342,18291690445040957,17943433681902381,False,True,True
2812054417349718342,18291690445040957,17940173872970468,False,True,True
2812054417349718342,18291690445040957,18196787689080625,False,True,True
2812054417349718342,18291690445040957,17936722646076732,False,True,True
2812054417349718342,18035334988341153,17937006125020828,False,True,True
2812054417349718342,17918121389371962,,False,True,False
2812054417349718342,17950262683799862,,False,True,False
2812054417349718342,17919625970365757,,False,True,False
2812054417349718342,17908316639383411,,False,True,False
2812054417349718342,17931309815147005,,False,True,False
2812054417349718342,17862750401674292,,False,True,False
2812054417349718342,17896267160605284,,False,True,False
2812054417349718342,17953100629741677,,False,True,False
2812054417349718342,17968804645568727,17849001359749998,False,True,True
2811994330690220085,17905457750455439,,False,False,False
2811994330690220085,17905457750455439,,False,True,False
2811357327145457521,18211612207121585,,False,False,False
2811357327145457521,18211612207121585,,False,True,False
2811311863397781647,17936425469028287,,False,False,False
2811311863397781647,17910384995518519,17904690320463582,False,False,False
2811311863397781647,17936425469028287,,False,True,False
2811311863397781647,17910384995518519,17904690320463582,False,True,True
2810455258645493105,,,False,False,False
2810318293774296401,17903420849469386,18230885191104868,False,False,False
2810318293774296401,17903420849469386,17910651971517160,False,False,False
2810318293774296401,17998071205429633,,False,False,False
2810318293774296401,17903420849469386,18230885191104868,False,True,True
2810318293774296401,17903420849469386,17910651971517160,False,True,True
2810318293774296401,17998071205429633,,False,True,False
2809972262024842647,17937258572076118,,False,False,False
2809972262024842647,17937258572076118,,False,True,False
2809714843092892277,,,False,False,False
2807735020455846629,17914012061434613,,False,False,False
2807735020455846629,17923300172500183,17986514515440766,False,False,False
2807735020455846629,17923300172500183,17915943542382182,False,False,False
2807735020455846629,17914012061434613,,False,True,False
2807735020455846629,17923300172500183,17986514515440766,False,True,True
2807735020455846629,17923300172500183,17915943542382182,False,True,True
2806777468771524975,,,False,False,False
2806695086114528433,,,False,False,False
2806146748411644833,18230799562102199,,False,False,False
2806146748411644833,18293488597048638,,False,False,False
2806146748411644833,17906990387521950,17935583498060080,False,False,False
2806146748411644833,17891235926613869,,False,False,False
2806146748411644833,18230799562102199,,False,True,False
2806146748411644833,18293488597048638,,False,True,False
2806146748411644833,17906990387521950,17935583498060080,False,True,True
2806146748411644833,17891235926613869,,False,True,False
2806134052058188654,,,False,False,False
2805997926209340234,17950953775757948,,False,False,False
2805997926209340234,17943152068918576,,False,False,False
2805997926209340234,17931423773113810,,False,False,False
2805997926209340234,17940308251864009,,False,False,False
2805997926209340234,17932982375084753,,False,False,False
2805997926209340234,17950953775757948,,False,True,False
2805997926209340234,17943152068918576,,False,True,False
2805997926209340234,17931423773113810,,False,True,False
2805997926209340234,17940308251864009,,False,True,False
2805997926209340234,17932982375084753,,False,True,False
2804749007684517140,17921893247153015,,False,False,False
2804749007684517140,17921893247153015,,False,True,False
2804727903591053896,,,False,False,False
2804534796660813298,17971393696544629,,False,False,False
2804534796660813298,18210849307130154,,False,False,False
2804534796660813298,18122536462302157,,False,False,False
2804534796660813298,17951127193783805,,False,False,False
2804534796660813298,17931248675122305,,False,False,False
2804534796660813298,18154723015241960,,False,False,False
2804534796660813298,17912483546452593,,False,False,False
2804534796660813298,17971393696544629,,False,True,False
2804534796660813298,18210849307130154,,False,True,False
2804534796660813298,18122536462302157,,False,True,False
2804534796660813298,17951127193783805,,False,True,False
2804534796660813298,17931248675122305,,False,True,False
2804534796660813298,18154723015241960,,False,True,False
2804534796660813298,17912483546452593,,False,True,False
2804135165187696417,,,False,False,False
2803313001844852286,17945669785868875,,False,False,False
2803313001844852286,17853571706732631,,False,False,False
2803313001844852286,17918445785497325,,False,False,False
2803313001844852286,17945669785868875,,False,True,False
2803313001844852286,17853571706732631,,False,True,False
2803313001844852286,17918445785497325,,False,True,False
2803230594181409568,,,False,False,False
2802517594202125664,17912719958315817,,False,False,False
2802517594202125664,17911989704455013,17952456082695526,False,False,False
2802517594202125664,17912719958315817,,False,True,False
2802517594202125664,17911989704455013,17952456082695526,False,True,True
2801956947265516490,17909080898517331,,False,False,False
2801956947265516490,17955178375665067,,False,False,False
2801956947265516490,17909080898517331,,False,True,False
2801956947265516490,17955178375665067,,False,True,False
2801802456604067696,,,False,False,False
2801227328472123729,17926791617179770,,False,False,False
2801227328472123729,17898399491496428,17926664543070583,False,False,False
2801227328472123729,17908326611362628,17934300620024192,False,False,False
2801227328472123729,18012564028376672,,False,False,False
2801227328472123729,17926791617179770,,False,True,False
2801227328472123729,17898399491496428,17926664543070583,False,True,True
2801227328472123729,17908326611362628,17934300620024192,False,True,True
2801227328472123729,18012564028376672,,False,True,False
2801079448570654850,17945869660870012,,False,False,False
2801079448570654850,17930811089113777,,False,False,False
2801079448570654850,17917686113500333,,False,False,False
2801079448570654850,17942142127815984,,False,False,False
2801079448570654850,17946679159891711,,False,False,False
2801079448570654850,17928189794170393,,False,False,False
2801079448570654850,17922061979332389,,False,False,False
2801079448570654850,18200903014153318,,False,False,False
2801079448570654850,18230825965097254,,False,False,False
2801079448570654850,18222939448119135,,False,False,False
2801079448570654850,17945869660870012,,False,True,False
2801079448570654850,17930811089113777,,False,True,False
2801079448570654850,17917686113500333,,False,True,False
2801079448570654850,17942142127815984,,False,True,False
2801079448570654850,17946679159891711,,False,True,False
2801079448570654850,17928189794170393,,False,True,False
2801079448570654850,17922061979332389,,False,True,False
2801079448570654850,18200903014153318,,False,True,False
2801079448570654850,18230825965097254,,False,True,False
2801079448570654850,18222939448119135,,False,True,False
2800446474107926601,,,False,False,False
2800362016528673075,,,False,False,False
2800211955253743121,,,False,False,False
2799758886902281295,,,False,False,False
2799587095902929426,17938404244966384,,False,False,False
2799587095902929426,17883059345632130,,False,False,False
2799587095902929426,17938404244966384,,False,True,False
2799587095902929426,17883059345632130,,False,True,False
2799021355674198559,17951238076681416,,False,False,False
2799021355674198559,17899457321536936,,False,False,False
2799021355674198559,17945609578851356,,False,False,False
2799021355674198559,17951238076681416,,False,True,False
2799021355674198559,17899457321536936,,False,True,False
2799021355674198559,17945609578851356,,False,True,False
2798995462709009791,,,False,False,False
2796913860403061091,,,False,False,False
2796868577598158486,,,False,False,False
2795975112899426459,,,False,False,False
2795149080083326437,,,False,False,False
2794681837655191603,17971950652483368,,False,False,False
2794681837655191603,17971950652483368,,False,True,False
2794472882084850758,,,False,False,False
2794050330502087540,,,False,False,False
2793798469156894636,,,False,False,False
2793708392963898169,17974431082504203,,False,False,False
2793708392963898169,17974431082504203,,False,True,False
2791118875173978953,17913411185508408,,False,False,False
2791118875173978953,17913411185508408,,False,True,False
2790901377921067695,,,False,False,False
2790764996292810251,,,False,False,False
2790099988152174087,,,False,False,False
2788785182019187734,,,False,False,False
2788180200643578633,,,False,False,False
2787993166150777025,,,False,False,False
2787476060720205902,18003113191957168,,False,False,False
2787476060720205902,17896530443582182,18275405944069967,False,False,False
2787476060720205902,17896530443582182,17951857873698014,False,False,False
2787476060720205902,17932839589907383,,False,False,False
2787476060720205902,17940128470824569,18117993082272110,False,False,False
2787476060720205902,17934791198000827,,False,False,False
2787476060720205902,18006205783373554,,False,False,False
2787476060720205902,17935053550996084,,False,False,False
2787476060720205902,17925398474053791,,False,False,False
2787476060720205902,17899229678483266,,False,False,False
2787476060720205902,17909957300404760,,False,False,False
2787476060720205902,18027443989348867,,False,False,False
2787476060720205902,17938474903935278,,False,False,False
2787476060720205902,18216723043136863,,False,False,False
2787476060720205902,17844540791743326,,False,False,False
2787476060720205902,18003113191957168,,False,True,False
2787476060720205902,17896530443582182,18275405944069967,False,True,True
2787476060720205902,17896530443582182,17951857873698014,False,True,True
2787476060720205902,17932839589907383,,False,True,False
2787476060720205902,17940128470824569,18117993082272110,False,True,True
2787476060720205902,17934791198000827,,False,True,False
2787476060720205902,18006205783373554,,False,True,False
2787476060720205902,17935053550996084,,False,True,False
2787476060720205902,17925398474053791,,False,True,False
2787476060720205902,17899229678483266,,False,True,False
2787476060720205902,17909957300404760,,False,True,False
2787476060720205902,18027443989348867,,False,True,False
2787476060720205902,17938474903935278,,False,True,False
2787476060720205902,18216723043136863,,False,True,False
2787476060720205902,17844540791743326,,False,True,False
2785845992352660641,,,False,False,False
2785389946349814130,,,False,False,False
2785224405467289790,,,False,False,False
2783889466708747045,,,False,False,False
2782981925355313122,17912765693506768,,False,False,False
2782981925355313122,17912765693506768,,False,True,False
2782856572607583262,,,False,False,False
2782851225943726107,,,False,False,False
2782339731619520560,18199737907148925,,False,False,False
2782339731619520560,17954353402650277,,False,False,False
2782339731619520560,18126811081266394,,False,False,False
2782339731619520560,18113974063284719,,False,False,False
2782339731619520560,18199737907148925,,False,True,False
2782339731619520560,17954353402650277,,False,True,False
2782339731619520560,18126811081266394,,False,True,False
2782339731619520560,18113974063284719,,False,True,False
2780989800405150808,18282741769004500,,False,False,False
2780989800405150808,17866469024633667,,False,False,False
2780989800405150808,18126677395269327,,False,False,False
2780989800405150808,17911786691286080,,False,False,False
2780989800405150808,17911831757285736,,False,False,False
2780989800405150808,18282741769004500,,False,True,False
2780989800405150808,17866469024633667,,False,True,False
2780989800405150808,18126677395269327,,False,True,False
2780989800405150808,17911786691286080,,False,True,False
2780989800405150808,17911831757285736,,False,True,False
2780088730854101029,17911824506377191,,False,False,False
2780088730854101029,18156926050211158,,False,False,False
2780088730854101029,18289606288016020,,False,False,False
2780088730854101029,17945513218809683,,False,False,False
2780088730854101029,18134277505247245,,False,False,False
2780088730854101029,17916326741189198,,False,False,False
2780088730854101029,18268203652069246,,False,False,False
2780088730854101029,17911824506377191,,False,True,False
2780088730854101029,18156926050211158,,False,True,False
2780088730854101029,18289606288016020,,False,True,False
2780088730854101029,17945513218809683,,False,True,False
2780088730854101029,18134277505247245,,False,True,False
2780088730854101029,17916326741189198,,False,True,False
2780088730854101029,18268203652069246,,False,True,False
2776323707535243821,17939364019803205,,False,False,False
2776323707535243821,17938790764814382,,False,False,False
2776323707535243821,17934367807959455,,False,False,False
2776323707535243821,17965960525555344,,False,False,False
2776323707535243821,18126003724257404,,False,False,False
2776323707535243821,17935980463941270,,False,False,False
2776323707535243821,17914723934489377,,False,False,False
2776323707535243821,17939364019803205,,False,True,False
2776323707535243821,17938790764814382,,False,True,False
2776323707535243821,17934367807959455,,False,True,False
2776323707535243821,17965960525555344,,False,True,False
2776323707535243821,18126003724257404,,False,True,False
2776323707535243821,17935980463941270,,False,True,False
2776323707535243821,17914723934489377,,False,True,False
2775129684053184836,,,False,False,False
2774491494678153436,,,False,False,False
2773780902430561012,18227458576097439,,False,False,False
2773780902430561012,18227458576097439,,False,True,False
2773641161206794092,,,False,False,False
2770620547105729963,17935053610938751,,False,False,False
2770620547105729963,17935053610938751,,False,True,False
2769040764861307784,,,False,False,False
2768580030708817840,18255488695072417,,False,False,False
2768580030708817840,17926927979100389,,False,False,False
2768580030708817840,17918834591245664,,False,False,False
2768580030708817840,18255488695072417,,False,True,False
2768580030708817840,17926927979100389,,False,True,False
2768580030708817840,17918834591245664,,False,True,False
2768542616585904593,18188320618087401,,False,False,False
2768542616585904593,18188320618087401,,False,True,False
2768476533338406095,,,False,False,False
2766289822806051465,17959476868569935,,False,False,False
2766289822806051465,17959476868569935,,False,True,False
2764279536586703153,,,False,False,False
