post_id,post_timestamp,comment_id,comment_timestamp,comment_username,comment_text,comment_scrape_date,comment_user_id,comment_like_count,comment_reply_count,comment_did_report_as_spam,comment_hashtags,comment_mentions,reply_id,reply_timestamp,reply_username,reply_text,reply_scrape_date,reply_user_id,reply_like_count,reply_hashtags,reply_mentions,text_for_analysis,sentiment_label,sentiment_score,toxicity_toxicity,toxicity_severe_toxicity,toxicity_obscene,toxicity_identity_attack,toxicity_insult,toxicity_threat,toxicity_sexual_explicit,misogyny_label,misogyny_score
2845278490125835805,2022-05-24T14:49:09.000Z,17942159626906364,2022-05-24T16:34:28.000Z,6399_peter,Love you beautiful,2025-04-01T12:34:20.775Z,45412178870.0,0.0,0.0,False,[],[],,,,,,,,,,Love you beautiful,positive,0.8968376517295837,0.0026325038634240627,4.2566651245579123e-05,0.0005443712580017745,0.00013932977162767202,0.0005917396629229188,0.00012398595572449267,0.0004310309886932373,LABEL_0,0.999954104423523
2845278490125835805,2022-05-24T14:49:09.000Z,17945504341961416,2022-05-24T15:09:06.000Z,miss_paulalondon_,Well said 👏,2025-04-01T12:34:20.775Z,34091653281.0,0.0,0.0,False,[],[],,,,,,,,,,Well said 👏,positive,0.8376675248146057,0.0005109402700327337,3.171810749336146e-05,0.00024050616775639355,0.00013527096598409116,0.00030643673380836844,4.910422285320237e-05,2.6142553906538524e-05,LABEL_0,0.9999715089797974
2845125375808341144,2022-05-24T09:47:39.000Z,17962301083709454,2022-05-25T03:38:06.000Z,clem56ont,"Amazing Esther, your a babe😍",2025-04-01T12:34:20.782Z,9431164471.0,0.0,0.0,False,[],[],,,,,,,,,,"Amazing Esther, your a babe😍",positive,0.9386774301528931,0.0017133655492216349,2.2756681573810056e-05,0.00019527955737430602,0.0001716834813123569,0.000425161502789706,3.193569864379242e-05,4.280490611563437e-05,LABEL_0,0.999957799911499
2845125375808341144,2022-05-24T09:47:39.000Z,17906573858566103,2022-05-24T21:53:52.000Z,backyardad,"This Government need to tackle why so many people are in the system, never used to be this bad, just seems like people don't have a chance these days to have a normal family life, tbats whats broken Esther. That's what's broken!",2025-04-01T12:34:20.782Z,44311581724.0,0.0,0.0,False,[],[],,,,,,,,,,"This Government need to tackle why so many people are in the system, never used to be this bad, just seems like people don't have a chance these days to have a normal family life, tbats whats broken Esther. That's what's broken!",negative,0.9514703750610352,0.015833906829357147,6.213985034264624e-05,0.003865608712658286,0.00013968974235467613,0.004034885670989752,0.00019948533736169338,0.0002538304543122649,LABEL_0,0.999915599822998
2845125375808341144,2022-05-24T09:47:39.000Z,18007079281418207,2022-05-24T17:30:31.000Z,karentreacle,They are so lucky to have you!,2025-04-01T12:34:20.782Z,362965705.0,0.0,0.0,False,[],[],,,,,,,,,,They are so lucky to have you!,positive,0.9166507124900818,0.0015528559451922774,1.420747776137432e-05,0.0001539024815429002,9.569948451826349e-05,0.0004672904033213854,3.6025761801283807e-05,2.886837683035992e-05,LABEL_0,0.9999710321426392
2844574938705419307,2022-05-23T15:30:37.000Z,17942081461930937,2022-05-24T15:05:10.000Z,adam_crown,Has Boris called it on again? He must have the dreaded flava' again.,2025-04-01T12:37:45.483Z,423891239.0,0.0,0.0,False,[],[],,,,,,,,,,Has Boris called it on again? He must have the dreaded flava' again.,negative,0.8966756463050842,0.004808880854398012,3.25215733028017e-05,0.0006759739480912685,0.00013066235987935215,0.0016441928455606103,0.00014574176748283207,0.0001048508784151636,LABEL_0,0.9999529123306274
2844574938705419307,2022-05-23T15:30:37.000Z,17924956967348078,2022-05-23T18:08:16.000Z,tauntonjimbo,😍😍😍😍,2025-04-01T12:37:45.483Z,6249458384.0,0.0,0.0,False,[],[],,,,,,,,,,😍😍😍😍,positive,0.7368911504745483,0.0008281233604066074,4.5337343181017786e-05,0.00033060723217204213,0.00013699414557777345,0.0003488559159450233,7.467605610145256e-05,3.140185071970336e-05,LABEL_0,0.999970555305481
2844574938705419307,2022-05-23T15:30:37.000Z,18199755565092384,2022-05-23T16:18:26.000Z,edpotaytoe,"Going to have more parties, get drunk and laugh at people that you've forced to suffer and die alone?  The  Conservatives have no respect for the British public and will waste more money investigating BJ misleading parliament as everyone knows the tories can't be trusted to tell the truth.",2025-04-01T12:37:45.483Z,7418633164.0,0.0,0.0,False,[],[],,,,,,,,,,"Going to have more parties, get drunk and laugh at people that you've forced to suffer and die alone?  The  Conservatives have no respect for the British public and will waste more money investigating BJ misleading parliament as everyone knows the tories can't be trusted to tell the truth.",negative,0.9446374177932739,0.051694437861442566,3.383820512681268e-05,0.0013440606417134404,0.00014727565576322377,0.021390771493315697,0.00021021836437284946,0.000278470542980358,LABEL_0,0.9999653100967407
2844574938705419307,2022-05-23T15:30:37.000Z,18002371552436313,2022-05-23T15:41:34.000Z,joshhodnett,Where else would a future prime minister be?,2025-04-01T12:37:45.483Z,291145078.0,1.0,0.0,False,[],[],,,,,,,,,,Where else would a future prime minister be?,negative,0.49119600653648376,0.0006975831929594278,1.8540411474532448e-05,0.00019539688946679235,6.284519622568041e-05,0.00033550793887116015,2.900729487009812e-05,2.8445203497540206e-05,LABEL_0,0.9999765157699585
2842399297402687238,2022-05-20T15:27:03.000Z,18028683757365643,2022-05-21T13:53:25.000Z,miss_paulalondon_,👏,2025-04-01T12:37:45.697Z,34091653281.0,0.0,0.0,False,[],[],,,,,,,,,,👏,positive,0.5683245658874512,0.0006997131276875734,3.221250881324522e-05,0.0002762463700491935,0.00013864644279237837,0.0005341821815818548,5.0917402404593304e-05,2.7769865482696332e-05,LABEL_0,0.9999614953994751
2842399297402687238,2022-05-20T15:27:03.000Z,17926418696185828,2022-05-20T19:28:40.000Z,seal.denise,👏👏👏,2025-04-01T12:37:45.697Z,45331793435.0,0.0,0.0,False,[],[],,,,,,,,,,👏👏👏,positive,0.6033006906509399,0.0005940907867625356,2.4919299903558567e-05,0.00018589773389976472,0.00011084463039878756,0.0003889765066560358,4.125742270844057e-05,2.3675958800595254e-05,LABEL_0,0.9999673366546631
2842399297402687238,2022-05-20T15:27:03.000Z,17944698598952311,2022-05-20T18:37:19.000Z,patricia_mcdermott01,Nope,2025-04-01T12:37:45.697Z,1510227695.0,0.0,0.0,False,[],[],,,,,,,,,,Nope,neutral,0.46100953221321106,0.000543712405487895,3.0862622224958614e-05,0.0001927279809024185,0.00012112352851545438,0.0002626687055453658,6.964453496038914e-05,2.6142830392927863e-05,LABEL_0,0.9999641180038452
2842399297402687238,2022-05-20T15:27:03.000Z,18139646221248594,2022-05-20T16:05:29.000Z,windramwheeler,It could all be simply stopped by a change of government!,2025-04-01T12:37:45.697Z,22083450163.0,0.0,0.0,False,[],[],,,,,,,,,,It could all be simply stopped by a change of government!,negative,0.661316990852356,0.00044572012848220766,3.103214476141147e-05,0.00017860750085674226,9.187746763927862e-05,0.00016663165297359228,5.965411401120946e-05,3.17104859277606e-05,LABEL_0,0.9999750852584839
2842399297402687238,2022-05-20T15:27:03.000Z,17958176359667902,2022-05-20T15:51:59.000Z,hayleypalmer_presenter,👏👏,2025-04-01T12:37:45.697Z,5420709679.0,0.0,0.0,False,[],[],,,,,,,,,,👏👏,positive,0.5775880217552185,0.0006237190100364387,2.4543291146983393e-05,0.00019217911176383495,0.0001114666010835208,0.0004086467088200152,4.263884329702705e-05,2.3323515051743016e-05,LABEL_0,0.9999674558639526
2841855935763234983,2022-05-19T21:30:32.000Z,17907668135542694,2022-05-26T23:16:31.000Z,nikkinoolife,What are  noise cameras for again ?? I’m just so unhappy with what thatcher did to this country we ended up in EU ?In this mess in first place privatisation of utilities  greedy see where we are now 🤦🏼‍♀️ so much more could be done in this country instead of wrong things 😂😂 only 1 slight good thing she did was let people buy their council homes !!,2025-04-01T12:37:45.785Z,40269465984.0,0.0,0.0,False,[],[],,,,,,,,,,What are  noise cameras for again ?? I’m just so unhappy with what thatcher did to this country we ended up in EU ?In this mess in first place privatisation of utilities  greedy see where we are now 🤦🏼‍♀️ so much more could be done in this country instead of wrong things 😂😂 only 1 slight good thing she did was let people buy their council homes !!,negative,0.9249227046966553,0.0008546142489649355,1.9437598894000985e-05,0.00019419501768425107,8.56189290061593e-05,0.00027851725462824106,2.920080441981554e-05,2.5326729883090593e-05,LABEL_0,0.9999661445617676
2841855935763234983,2022-05-19T21:30:32.000Z,17933785703186689,2022-05-21T16:52:31.000Z,danielashleyhappy,"Harder to buy property, harder to travel, harder to eat, harder to get care....Microchips that track your medicine intake, mandates on the medicines you take, cameras tracking your speed, phones tracking your location....Are you noticing the pattern? Increasing singular control, and less and less ways to escape it.",2025-04-01T12:37:45.785Z,1127012322.0,0.0,0.0,False,[],[],,,,,,,,,,"Harder to buy property, harder to travel, harder to eat, harder to get care....Microchips that track your medicine intake, mandates on the medicines you take, cameras tracking your speed, phones tracking your location....Are you noticing the pattern? Increasing singular control, and less and less ways to escape it.",negative,0.5857325792312622,0.0005012354231439531,2.26017818931723e-05,0.0001377600710839033,0.00010026639938587323,0.00018862527213059366,3.5913457395508885e-05,2.188006510550622e-05,LABEL_0,0.99996018409729
2841855935763234983,2022-05-19T21:30:32.000Z,17945596249980133,2022-05-21T09:27:48.000Z,clem56ont,Gorgeous babe 😍,2025-04-01T12:37:45.785Z,9431164471.0,0.0,0.0,False,[],[],,,,,,,,,,Gorgeous babe 😍,positive,0.9113167524337769,0.0006174283917061985,1.8359816749580204e-05,0.000143893325002864,7.947473204694688e-05,0.00023762532509863377,3.53755422111135e-05,2.403849794063717e-05,LABEL_0,0.9999333620071411
2841855935763234983,2022-05-19T21:30:32.000Z,18237519337104220,2022-05-20T12:09:37.000Z,kathyelyons,Well said ! Go for it 👏,2025-04-01T12:37:45.785Z,4028039638.0,0.0,0.0,False,[],[],,,,,,,,,,Well said ! Go for it 👏,positive,0.8944107890129089,0.0005973128718324006,2.5376486519235186e-05,0.0001784810156095773,0.0001048374833771959,0.00022826627537142485,6.935623241588473e-05,2.8847047360613942e-05,LABEL_0,0.999971866607666
2841855935763234983,2022-05-19T21:30:32.000Z,18018011155386430,2022-05-20T11:20:55.000Z,j_dbrwn,How long before it’s only electric vehicles that can meet the noise restrictions?,2025-04-01T12:37:45.785Z,1301190875.0,0.0,0.0,False,[],[],,,,,,,,,,How long before it’s only electric vehicles that can meet the noise restrictions?,neutral,0.5949828624725342,0.0004862261703237891,3.343710341141559e-05,0.00017344520892947912,0.0001243915467057377,0.0001729232317302376,6.281901005422696e-05,2.943038271041587e-05,LABEL_0,0.9999680519104004
2841855935763234983,2022-05-19T21:30:32.000Z,17929436384134931,2022-05-20T08:05:40.000Z,knealescott,👏Go Esther,2025-04-01T12:37:45.785Z,45286845974.0,0.0,0.0,False,[],[],,,,,,,,,,👏Go Esther,positive,0.788469672203064,0.0004798825830221176,4.289783100830391e-05,0.00023501209216192365,0.0002004523848881945,0.0003024937177542597,5.84997033001855e-05,3.6370824091136456e-05,LABEL_0,0.9999668598175049
2841855935763234983,2022-05-19T21:30:32.000Z,17940452231040585,2022-05-20T07:10:42.000Z,seal.denise,👏👏👏,2025-04-01T12:37:45.785Z,45331793435.0,0.0,0.0,False,[],[],,,,,,,,,,👏👏👏,positive,0.6033006906509399,0.0005940907867625356,2.4919299903558567e-05,0.00018589773389976472,0.00011084463039878756,0.0003889765066560358,4.125742270844057e-05,2.3675958800595254e-05,LABEL_0,0.9999673366546631
2841855935763234983,2022-05-19T21:30:32.000Z,17860983965704603,2022-05-20T06:18:17.000Z,visage101,Here here esther,2025-04-01T12:37:45.785Z,1345951880.0,0.0,0.0,False,[],[],,,,,,,,,,Here here esther,neutral,0.49137070775032043,0.006659805309027433,3.198251215508208e-05,0.0004537333734333515,0.000235889179748483,0.003509233007207513,0.0001625724689802155,5.8051624364452437e-05,LABEL_0,0.9999703168869019
2841855935763234983,2022-05-19T21:30:32.000Z,17949694264812843,2022-05-20T05:22:35.000Z,russell_merry1,"Dystopian future now requested by a Conservative!?!?! 
Hazel O'Conner - 8th Day. Really good song... The world we are heading towards. ""Nobody laughs, nobody cries"" etc etc etc",2025-04-01T12:37:45.785Z,2104802937.0,1.0,0.0,False,[],[],,,,,,,,,,"Dystopian future now requested by a Conservative!?!?! 
Hazel O'Conner - 8th Day. Really good song... The world we are heading towards. ""Nobody laughs, nobody cries"" etc etc etc",positive,0.7808218598365784,0.001032988540828228,1.7372120055370033e-05,0.00016965677787084132,0.00010025760275311768,0.0003094733692705631,2.898749698942993e-05,2.8054761060047895e-05,LABEL_0,0.9999680519104004
2841855935763234983,2022-05-19T21:30:32.000Z,17944953325972117,2022-05-20T05:20:11.000Z,bmwtyper1970,Looking good Esther❤️❤️❤️,2025-04-01T12:37:45.785Z,34446338783.0,1.0,0.0,False,[],[],,,,,,,,,,Looking good Esther❤️❤️❤️,positive,0.9237006902694702,0.00048688409151509404,3.774524520849809e-05,0.0001652591599849984,0.00016011393745429814,0.00018137051665689796,5.587224222836085e-05,3.649614518508315e-05,LABEL_0,0.9999494552612305
2841855935763234983,2022-05-19T21:30:32.000Z,17913109622385822,2022-05-19T21:47:48.000Z,miss_paulalondon_,Also slightly off topic but your hair is looking amazing  too 👌,2025-04-01T12:37:45.785Z,34091653281.0,1.0,0.0,False,[],[],,,,,,,,,,Also slightly off topic but your hair is looking amazing  too 👌,positive,0.8871332406997681,0.0017427887069061399,2.2877360606798902e-05,0.00018974147678818554,0.000190867212950252,0.000515677675139159,3.5713113902602345e-05,2.997204319399316e-05,LABEL_0,0.9999558925628662
2841855935763234983,2022-05-19T21:30:32.000Z,17847615059774700,2022-05-19T21:44:02.000Z,miss_paulalondon_,👏,2025-04-01T12:37:45.785Z,34091653281.0,0.0,0.0,False,[],[],,,,,,,,,,👏,positive,0.5683245658874512,0.0006997131276875734,3.221250881324522e-05,0.0002762463700491935,0.00013864644279237837,0.0005341821815818548,5.0917402404593304e-05,2.7769865482696332e-05,LABEL_0,0.9999614953994751
2837382195984882912,2022-05-13T17:18:58.000Z,17904248111577314,2022-05-15T17:43:32.000Z,kenzozo9x,I beg you to help me😢,2025-04-01T12:37:46.330Z,49284640073.0,0.0,0.0,False,[],[],,,,,,,,,,I beg you to help me😢,negative,0.7272123098373413,0.0020670511294156313,3.44557010976132e-05,0.0003332927590236068,0.00015139217430260032,0.0002656055730767548,0.00010607192234601825,3.863618985633366e-05,LABEL_0,0.9999668598175049
2837382195984882912,2022-05-13T17:18:58.000Z,18122880283285373,2022-05-15T09:25:56.000Z,miss_paulalondon_,👏,2025-04-01T12:37:46.330Z,34091653281.0,0.0,0.0,False,[],[],,,,,,,,,,👏,positive,0.5683245658874512,0.0006997131276875734,3.221250881324522e-05,0.0002762463700491935,0.00013864644279237837,0.0005341821815818548,5.0917402404593304e-05,2.7769865482696332e-05,LABEL_0,0.9999614953994751
2837382195984882912,2022-05-13T17:18:58.000Z,17977396489540413,2022-05-15T06:14:34.000Z,lansik80,👏👏👏👏👏👏👏,2025-04-01T12:37:46.330Z,2157458940.0,0.0,0.0,False,[],[],,,,,,,,,,👏👏👏👏👏👏👏,positive,0.6184448599815369,0.0005447556031867862,4.86298740725033e-05,0.00039645840297453105,0.00014001379895489663,0.0006141189369373024,5.187859642319381e-05,3.6757166526513174e-05,LABEL_0,0.9999632835388184
2837382195984882912,2022-05-13T17:18:58.000Z,17949098989804327,2022-05-14T21:58:34.000Z,tauntonjimbo,👏👏👏,2025-04-01T12:37:46.330Z,6249458384.0,0.0,0.0,False,[],[],,,,,,,,,,👏👏👏,positive,0.6033006906509399,0.0005940907867625356,2.4919299903558567e-05,0.00018589773389976472,0.00011084463039878756,0.0003889765066560358,4.125742270844057e-05,2.3675958800595254e-05,LABEL_0,0.9999673366546631
2837382195984882912,2022-05-13T17:18:58.000Z,17906254775541344,2022-05-14T07:34:16.000Z,seal.denise,👏👏👏👏❤️,2025-04-01T12:37:46.330Z,45331793435.0,0.0,0.0,False,[],[],,,,,,,,,,👏👏👏👏❤️,positive,0.8555304408073425,0.0006102313636802137,2.76372920779977e-05,0.0001654795923968777,0.00013033558207098395,0.000320254301186651,4.2262079659849405e-05,2.6116167646250688e-05,LABEL_0,0.9999614953994751
2837382195984882912,2022-05-13T17:18:58.000Z,17933349611291198,2022-05-14T07:11:00.000Z,manchestervacs,Good article. I did notice ferment should be foment. And Chaucer is to blame for more than a few agonies in our language.,2025-04-01T12:37:46.330Z,3305050927.0,0.0,0.0,False,[],[],,,,,,,,,,Good article. I did notice ferment should be foment. And Chaucer is to blame for more than a few agonies in our language.,negative,0.7038471102714539,0.006665457040071487,1.620747752895113e-05,0.00011046329018427059,0.00013823180051986128,0.002446312690153718,0.00012704727123491466,3.414439925109036e-05,LABEL_0,0.99996018409729
2837382195984882912,2022-05-13T17:18:58.000Z,17935432661139650,2022-05-13T19:16:01.000Z,mikelesliejohnson,"Good for you Esther, the country is proud of you 😍",2025-04-01T12:37:46.330Z,45634124272.0,1.0,0.0,False,[],[],,,,,,,,,,"Good for you Esther, the country is proud of you 😍",positive,0.9240409135818481,0.0006311895558610559,1.765388333296869e-05,0.00011136598914163187,0.00010048702824860811,0.00018924730829894543,3.0684692319482565e-05,2.372536800976377e-05,LABEL_0,0.9999690055847168
2837382195984882912,2022-05-13T17:18:58.000Z,17955844156816502,2022-05-13T19:08:25.000Z,steedolatino,Absolutely. 👏,2025-04-01T12:37:46.330Z,599719806.0,0.0,0.0,False,[],[],,,,,,,,,,Absolutely. 👏,positive,0.8773564100265503,0.0004695694078691304,3.0326666092150845e-05,0.00019682175479829311,0.00010914568701991811,0.000317669560899958,3.950827522203326e-05,2.4452410798403434e-05,LABEL_0,0.999948263168335
2835192644487981083,2022-05-10T16:51:42.000Z,17957369554671729,2022-05-18T17:54:09.000Z,tony_dunn889,Are you Jimmy McVey's daughter?,2025-04-01T12:37:47.275Z,3934181061.0,0.0,2.0,False,[],[],,,,,,,,,,Are you Jimmy McVey's daughter?,neutral,0.7246742844581604,0.014920052140951157,1.5916859410936013e-05,0.0002748823317233473,0.0001411281991750002,0.0067461528815329075,3.623524753493257e-05,0.00011883215483976528,LABEL_0,0.9999566078186035
2835192644487981083,2022-05-10T16:51:42.000Z,17957369554671729,,tony_dunn889,,,,,,,,,1.7865301778684136e+16,2022-05-18T18:33:47.000Z,esthermcvey,"@tony_dunn889 I certainly am 👍🏼
How do you know my dad?",2025-04-01T12:37:47.275Z,14174699264.0,1.0,[],['@tony_dunn889'],"@tony_dunn889 I certainly am 👍🏼
How do you know my dad?",positive,0.4752589762210846,0.0008345429669134319,1.3459361070999876e-05,8.85797999217175e-05,7.895028102211654e-05,0.00041819148464128375,1.6532889276277274e-05,1.5461857401533052e-05,LABEL_0,0.9999741315841675
2835192644487981083,2022-05-10T16:51:42.000Z,17957369554671729,,tony_dunn889,,,,,,,,,1.7977825006497878e+16,2022-05-18T18:46:19.000Z,tony_dunn889,@esthermcvey I've known him for years through the Guards association. Along with Mick Molyneux. McVey Brothers Demolition.,2025-04-01T12:37:47.275Z,3934181061.0,0.0,[],['@esthermcvey'],@esthermcvey I've known him for years through the Guards association. Along with Mick Molyneux. McVey Brothers Demolition.,neutral,0.619030773639679,0.0004482508811634034,1.949611396412365e-05,0.00015429803170263767,7.621606346219778e-05,0.00023939770471770316,2.646897701197304e-05,2.276254235766828e-05,LABEL_0,0.9999693632125854
2835192644487981083,2022-05-10T16:51:42.000Z,17925349298506352,2022-05-17T11:50:36.000Z,3sunnylea,👎🏻😫 @esthermcvey,2025-04-01T12:37:47.275Z,456173333.0,0.0,0.0,False,[],['@esthermcvey'],,,,,,,,,,👎🏻😫 @esthermcvey,negative,0.910783052444458,0.0006597104948014021,3.030460538866464e-05,0.00020721777400467545,0.00012471542868297547,0.00044002343202009797,4.373478805064224e-05,2.4890705390134826e-05,LABEL_0,0.9999676942825317
2835192644487981083,2022-05-10T16:51:42.000Z,17894956088622383,2022-05-17T11:32:59.000Z,3sunnylea,I disagree @esthermcvey,2025-04-01T12:37:47.275Z,456173333.0,0.0,0.0,False,[],['@esthermcvey'],,,,,,,,,,I disagree @esthermcvey,negative,0.6591936349868774,0.00044301123125478625,2.4256089091068134e-05,0.0001561022800160572,0.00010558874055277556,0.000376835057977587,3.3037100365618244e-05,2.1932188246864825e-05,LABEL_0,0.9999537467956543
2835192644487981083,2022-05-10T16:51:42.000Z,17890393190573407,2022-05-15T21:15:47.000Z,sturtiturti,"Well done Esther , the tories are absolute self serving heartless scum . Finally someone to take them head on and …. Oh hang on , wtf 🤔",2025-04-01T12:37:47.275Z,2235129332.0,0.0,0.0,False,[],[],,,,,,,,,,"Well done Esther , the tories are absolute self serving heartless scum . Finally someone to take them head on and …. Oh hang on , wtf 🤔",negative,0.8273256421089172,0.9834607243537903,0.001660559675656259,0.16360966861248016,0.000749631435610354,0.9573646187782288,0.0054364921525120735,0.002436410402879119,LABEL_0,0.9999659061431885
2835192644487981083,2022-05-10T16:51:42.000Z,17916317366514672,2022-05-14T13:02:30.000Z,1903simon,Probably good for you to also consider why so many people rely on food banks and offers like this in the first place. Conservatives now the party of high spend and high tax.,2025-04-01T12:37:47.275Z,4038149711.0,1.0,0.0,False,[],[],,,,,,,,,,Probably good for you to also consider why so many people rely on food banks and offers like this in the first place. Conservatives now the party of high spend and high tax.,negative,0.693462610244751,0.0010249760234728456,1.5419420378748327e-05,0.00013147246500011533,8.87368805706501e-05,0.0004294231184758246,2.604873589007184e-05,1.9306946342112496e-05,LABEL_0,0.9999550580978394
2835192644487981083,2022-05-10T16:51:42.000Z,17983870405506679,2022-05-13T18:51:45.000Z,francisxoneill,Why couldn't retailers have just made things half the price without the bogof term?,2025-04-01T12:37:47.275Z,35130938645.0,0.0,0.0,False,[],[],,,,,,,,,,Why couldn't retailers have just made things half the price without the bogof term?,negative,0.7917081117630005,0.0010631324257701635,1.779646481736563e-05,0.00015497069398406893,9.396005771122873e-05,0.0004896325990557671,2.9281223760335706e-05,1.8319398805033416e-05,LABEL_0,0.999972939491272
2835192644487981083,2022-05-10T16:51:42.000Z,17950823158765019,2022-05-13T14:47:15.000Z,patrickwmhullfc,"I remember some of you’re decisions as a minister..Poor people struggled then,so why change you’re tune now?🤔",2025-04-01T12:37:47.276Z,544262883.0,2.0,0.0,False,[],[],,,,,,,,,,"I remember some of you’re decisions as a minister..Poor people struggled then,so why change you’re tune now?🤔",negative,0.7489659786224365,0.0012094536796212196,1.2153751413279679e-05,0.00010357294377172366,7.778323924867436e-05,0.0004734811373054981,2.062993371509947e-05,1.638368848944083e-05,LABEL_0,0.9999775886535645
2835192644487981083,2022-05-10T16:51:42.000Z,18145522147246979,2022-05-12T19:34:31.000Z,mynyddman1,Ban the Tory party,2025-04-01T12:37:47.276Z,25025197308.0,2.0,0.0,False,[],[],,,,,,,,,,Ban the Tory party,negative,0.8444275259971619,0.00898832082748413,4.708528649643995e-05,0.00016551445878576487,0.0006582277128472924,0.0007031430141068995,0.001875046407803893,8.069669274846092e-05,LABEL_0,0.9999703168869019
2835192644487981083,2022-05-10T16:51:42.000Z,17969389627556213,2022-05-12T17:45:28.000Z,rexebe,Nothing is free.,2025-04-01T12:37:47.276Z,2324721376.0,1.0,0.0,False,[],[],,,,,,,,,,Nothing is free.,negative,0.4293662905693054,0.0006776687223464251,1.785576023394242e-05,9.412246436113492e-05,0.00011773920414270833,0.0002676738949958235,3.50649279425852e-05,1.65494202519767e-05,LABEL_0,0.9999196529388428
2835192644487981083,2022-05-10T16:51:42.000Z,17976053944554817,2022-05-12T14:27:59.000Z,emilyhewertson,👏👏👏👏,2025-04-01T12:37:47.276Z,43915011.0,0.0,0.0,False,[],[],,,,,,,,,,👏👏👏👏,positive,0.5907371640205383,0.0005524083389900625,2.9675857149413787e-05,0.00022381058079190552,0.0001162980988738127,0.0004140266973990947,4.2500578274484724e-05,2.649044108693488e-05,LABEL_0,0.999966025352478
2835192644487981083,2022-05-10T16:51:42.000Z,17982991858503518,2022-05-12T08:27:24.000Z,miss_paulalondon_,So great to meet you last night !,2025-04-01T12:37:47.276Z,34091653281.0,0.0,0.0,False,[],[],,,,,,,,,,So great to meet you last night !,positive,0.9376111030578613,0.0006147909443825483,1.988137410080526e-05,0.0001386785734212026,8.779946801951155e-05,0.00023219527793116868,3.649513382697478e-05,1.9658149540191516e-05,LABEL_0,0.9999645948410034
2835192644487981083,2022-05-10T16:51:42.000Z,17943640072972282,2022-05-11T16:42:46.000Z,windramwheeler,If their Tory MPs?,2025-04-01T12:37:47.276Z,22083450163.0,0.0,0.0,False,[],[],,,,,,,,,,If their Tory MPs?,neutral,0.5282224416732788,0.0004486152611207217,1.8034939785138704e-05,0.00012704351684078574,7.949034625198692e-05,0.00021185122022870928,3.2358173484681174e-05,2.1339903469197452e-05,LABEL_0,0.9999747276306152
2835192644487981083,2022-05-10T16:51:42.000Z,18282348190071166,2022-05-11T06:51:47.000Z,joeholmes2002,👏,2025-04-01T12:37:47.276Z,603215691.0,0.0,0.0,False,[],[],,,,,,,,,,👏,positive,0.5683245658874512,0.0006997145246714354,3.2212541555054486e-05,0.0002762458461802453,0.00013864670472685248,0.0005341811920516193,5.0917402404593304e-05,2.7769865482696332e-05,LABEL_0,0.9999614953994751
2835192644487981083,2022-05-10T16:51:42.000Z,17950878034857781,2022-05-11T06:30:40.000Z,therasaboston,👏👏👏👏,2025-04-01T12:37:47.276Z,2536314622.0,0.0,0.0,False,[],[],,,,,,,,,,👏👏👏👏,positive,0.5907371640205383,0.0005524083389900625,2.9675857149413787e-05,0.00022381058079190552,0.0001162980988738127,0.0004140266973990947,4.2500578274484724e-05,2.649044108693488e-05,LABEL_0,0.999966025352478
2835192644487981083,2022-05-10T16:51:42.000Z,17971051681585972,2022-05-11T05:38:41.000Z,karentreacle,👏👏👏👏,2025-04-01T12:37:47.276Z,362965705.0,0.0,0.0,False,[],[],,,,,,,,,,👏👏👏👏,positive,0.5907371640205383,0.0005524083389900625,2.9675857149413787e-05,0.00022381058079190552,0.0001162980988738127,0.0004140266973990947,4.2500578274484724e-05,2.649044108693488e-05,LABEL_0,0.999966025352478
2835192644487981083,2022-05-10T16:51:42.000Z,17911306724398679,2022-05-10T22:46:29.000Z,tonywise1968,Such a beautiful lady x,2025-04-01T12:37:47.276Z,51955260379.0,0.0,1.0,False,[],[],,,,,,,,,,Such a beautiful lady x,positive,0.9283713102340698,0.0021404761355370283,0.00013468341785483062,0.0011776883620768785,0.0006233645253814757,0.0009523210464976728,0.00023421866353601217,0.0005697259330190718,LABEL_0,0.9999685287475586
2835192644487981083,2022-05-10T16:51:42.000Z,17932701335316715,2022-05-10T22:17:09.000Z,philip.winter10,"The one are that Conservatives are absolutely useless at, it is picking honest Tory thinking Party Candidates to stand at elections! Time and time again, many turn out to have embarrassing skeletons. And just as many turn out to have lefty liberal ideas!! What are you doing Esther to get better scrutiny of the rascals at selection processes?",2025-04-01T12:37:47.276Z,48193726833.0,0.0,0.0,False,[],[],,,,,,,,,,"The one are that Conservatives are absolutely useless at, it is picking honest Tory thinking Party Candidates to stand at elections! Time and time again, many turn out to have embarrassing skeletons. And just as many turn out to have lefty liberal ideas!! What are you doing Esther to get better scrutiny of the rascals at selection processes?",negative,0.9395416378974915,0.759726881980896,5.1936411182396114e-05,0.0014023414114490151,0.0008083932334557176,0.6770926713943481,0.00020525803847704083,0.00022495839220937341,LABEL_0,0.9999707937240601
